DateTime,Temp1,Temp2
20210101_153508,22.3,20.6
20210101_153608,22.2,20.6
20210101_153709,22.1,20.6
20210101_153809,22.1,20.6
20210101_153909,22.1,20.6
20210101_154010,22.0,20.6
20210101_154110,21.9,20.6
20210101_154210,21.9,20.6
20210101_154311,21.8,20.6
20210101_154411,21.7,20.6
20210101_154511,21.2,23.6
20210101_154612,20.8,29.4
20210101_154712,20.9,32.9
20210101_154813,20.9,34.8
20210101_154913,21.1,35.5
20210101_155013,21.2,35.6
20210101_155114,21.3,35.4
20210101_155214,21.4,35.1
20210101_155314,21.6,34.7
20210101_155415,21.7,34.2
20210101_155515,21.7,33.8
20210101_155615,21.9,33.4
20210101_155715,21.9,32.9
20210101_155816,22.1,32.5
20210101_155916,22.1,32.1
20210101_160016,22.2,31.7
20210101_160117,22.3,31.3
20210101_160217,22.3,30.9
20210101_160317,22.4,30.6
20210101_160418,22.4,30.3
20210101_160518,22.5,29.9
20210101_160618,22.3,29.7
20210101_160719,21.6,31.5
20210101_160819,21.4,33.1
20210101_160919,21.3,33.7
20210101_161020,21.4,33.9
20210101_161120,21.4,33.8
20210101_161220,21.5,33.5
20210101_161321,21.6,33.1
20210101_161421,21.7,32.8
20210101_161521,21.8,32.4
20210101_161622,21.9,32.0
20210101_161722,22.0,31.7
20210101_161822,22.0,31.3
20210101_161923,21.6,30.9
20210101_162023,21.4,32.3
20210101_162123,21.3,33.2
20210101_162224,21.3,33.5
20210101_162324,21.4,33.5
20210101_162424,21.5,33.3
20210101_162525,21.6,33.0
20210101_162625,21.7,32.7
20210101_162725,21.8,32.3
20210101_162826,21.7,33.2
20210101_162926,21.5,36.0
20210101_163026,21.5,37.4
20210101_163126,21.7,37.7
20210101_163227,21.8,37.6
20210101_163327,22.0,37.3
20210101_163427,22.2,36.9
20210101_163528,22.4,36.4
20210101_163628,22.6,35.9
20210101_163728,22.7,35.4
20210101_163829,22.9,34.9
20210101_163929,22.6,34.8
20210101_164029,22.4,36.4
20210101_164130,22.8,37.3
20210101_164230,23.0,37.6
20210101_164330,23.3,37.4
20210101_164431,23.4,37.1
20210101_164531,23.6,36.7
20210101_164631,23.8,36.3
20210101_164732,23.9,35.8
20210101_164832,23.8,35.6
20210101_164932,24.1,34.6
20210101_165033,24.8,33.1
20210101_165133,25.1,32.2
20210101_165233,25.3,31.5
20210101_165334,25.4,31.0
20210101_165434,25.4,30.6
20210101_165534,25.4,30.3
20210101_165635,25.3,30.1
20210101_165735,25.1,31.9
20210101_165835,25.1,33.3
20210101_165936,25.2,33.9
20210101_170036,25.3,34.0
20210101_170136,25.3,33.9
20210101_170237,25.3,33.6
20210101_170337,25.3,33.4
20210101_170437,25.3,33.8
20210101_170538,25.1,34.0
20210101_170638,25.2,32.8
20210101_170738,25.3,31.7
20210101_170839,25.2,31.0
20210101_170939,25.2,30.5
20210101_171039,25.1,30.1
20210101_171140,25.1,30.4
20210101_171240,24.9,33.8
20210101_171340,24.9,34.4
20210101_171441,24.9,34.2
20210101_171541,24.9,33.8
20210101_171641,24.9,33.4
20210101_171742,24.9,33.1
20210101_171842,24.9,32.7
20210101_171942,24.8,33.4
20210101_172043,24.7,34.7
20210101_172143,24.8,35.5
20210101_172243,24.8,35.7
20210101_172344,24.9,35.6
20210101_172444,24.9,35.3
20210101_172544,25.0,35.0
20210101_172645,24.9,35.1
20210101_172745,24.8,34.4
20210101_172845,24.9,33.1
20210101_172946,24.9,32.1
20210101_173046,24.9,31.4
20210101_173146,24.9,30.9
20210101_173247,24.9,30.6
20210101_173347,24.8,30.8
20210101_173447,24.7,31.9
20210101_173548,24.9,33.2
20210101_173648,25.0,34.2
20210101_173748,25.1,34.6
20210101_173849,25.1,34.7
20210101_173949,25.2,34.5
20210101_174049,25.1,34.5
20210101_174150,25.1,34.4
20210101_174250,25.2,33.8
20210101_174350,25.3,33.3
20210101_174451,25.3,32.9
20210101_174551,25.3,32.5
20210101_174651,25.3,32.1
20210101_174752,25.3,31.7
20210101_174852,25.1,33.1
20210101_174952,25.1,34.9
20210101_175053,25.2,35.8
20210101_175153,25.3,36.0
20210101_175253,25.4,35.9
20210101_175354,25.4,35.7
20210101_175454,25.5,35.3
20210101_175554,25.5,34.9
20210101_175655,25.3,34.8
20210101_175755,25.2,33.6
20210101_175855,25.2,32.4
20210101_175956,25.2,31.5
20210101_180056,25.2,30.9
20210101_180156,25.1,30.5
20210101_180257,25.1,30.2
20210101_180357,25.1,29.9
20210101_180457,24.9,30.9
20210101_180558,24.9,33.3
20210101_180658,25.0,33.6
20210101_180758,25.1,33.4
20210101_180859,25.2,33.2
20210101_180959,25.2,32.9
20210101_181059,25.2,32.6
20210101_181200,25.2,32.3
20210101_181300,25.1,32.9
20210101_181400,25.1,35.4
20210101_181501,25.4,36.5
20210101_181601,25.8,36.8
20210101_181701,25.9,36.7
20210101_181802,26.1,36.4
20210101_181902,26.1,36.1
20210101_182003,26.1,35.6
20210101_182103,26.0,34.1
20210101_182203,26.1,33.6
20210101_182304,26.5,33.5
20210101_182404,26.7,33.4
20210101_182504,26.8,33.2
20210101_182605,26.9,32.9
20210101_182705,26.8,32.6
20210101_182805,26.8,32.4
20210101_182906,26.7,32.7
20210101_183006,27.2,31.4
20210101_183106,27.5,30.3
20210101_183207,27.6,29.5
20210101_183307,27.6,29.1
20210101_183407,27.6,28.7
20210101_183508,27.5,28.5
20210101_183608,27.4,28.9
20210101_183708,27.1,32.5
20210101_183808,27.0,34.8
20210101_183909,26.9,36.1
20210101_184009,26.9,36.7
20210101_184109,26.9,36.7
20210101_184210,26.9,36.6
20210101_184310,26.8,36.3
20210101_184410,26.8,35.9
20210101_184511,26.6,37.1
20210101_184611,26.6,38.0
20210101_184711,26.9,38.2
20210101_184812,27.0,38.1
20210101_184912,27.1,37.8
20210101_185012,27.1,37.3
20210101_185113,27.1,36.9
20210101_185213,27.1,36.4
20210101_185313,26.9,35.6
20210101_185414,26.9,33.4
20210101_185514,27.2,31.4
20210101_185614,27.3,30.2
20210101_185715,27.3,29.5
20210101_185815,27.3,29.0
20210101_185915,27.2,28.7
20210101_190016,27.1,28.4
20210101_190116,27.0,28.2
20210101_190216,26.9,28.3
20210101_190317,26.8,31.0
20210101_190417,26.9,33.8
20210101_190517,27.1,34.8
20210101_190618,27.1,35.2
20210101_190718,27.2,35.2
20210101_190818,27.2,34.9
20210101_190919,27.1,34.7
20210101_191019,27.1,34.3
20210101_191119,27.1,34.0
20210101_191220,26.9,34.0
20210101_191320,26.7,33.3
20210101_191420,26.7,31.9
20210101_191521,26.7,30.9
20210101_191621,26.6,30.3
20210101_191721,26.6,29.9
20210101_191821,26.5,29.6
20210101_191922,26.4,29.3
20210101_192022,26.3,29.8
20210101_192122,26.1,32.0
20210101_192223,26.1,33.9
20210101_192323,26.1,34.9
20210101_192423,26.1,35.2
20210101_192524,26.1,35.1
20210101_192624,26.1,34.9
20210101_192724,26.1,34.6
20210101_192825,26.1,34.3
20210101_192925,26.1,33.9
20210101_193025,26.1,33.6
20210101_193126,26.0,33.9
20210101_193226,25.8,35.4
20210101_193326,25.9,36.7
20210101_193427,26.1,37.4
20210101_193527,26.2,37.6
20210101_193627,26.3,37.5
20210101_193728,26.3,37.2
20210101_193828,26.3,36.8
20210101_193928,26.4,36.4
20210101_194029,26.4,35.9
20210101_194129,26.4,35.5
20210101_194229,26.2,36.8
20210101_194330,26.2,37.8
20210101_194430,26.5,38.1
20210101_194530,26.7,37.9
20210101_194631,26.7,37.6
20210101_194731,26.8,37.2
20210101_194831,26.9,36.7
20210101_194932,26.9,36.3
20210101_195032,26.9,35.9
20210101_195132,26.9,35.4
20210101_195233,26.9,35.0
20210101_195333,26.9,34.6
20210101_195433,26.9,34.2
20210101_195534,27.0,33.8
20210101_195634,26.7,33.8
20210101_195734,26.6,35.0
20210101_195835,26.8,34.8
20210101_195935,26.9,34.5
20210101_200035,27.0,34.1
20210101_200136,27.1,33.8
20210101_200236,27.0,33.4
20210101_200336,27.0,33.1
20210101_200437,26.9,32.8
20210101_200537,26.9,32.4
20210101_200637,26.9,32.1
20210101_200738,26.8,31.9
20210101_200838,26.7,31.6
20210101_200938,26.7,31.3
20210101_201039,26.6,31.1
20210101_201139,26.3,30.9
20210101_201239,26.3,31.7
20210101_201340,26.3,32.6
20210101_201440,26.3,33.1
20210101_201540,26.3,33.1
20210101_201641,26.3,33.0
20210101_201741,26.3,32.8
20210101_201841,26.3,32.6
20210101_201942,26.3,32.3
20210101_202042,26.2,32.1
20210101_202142,26.2,31.7
20210101_202243,26.1,31.5
20210101_202343,26.1,31.3
20210101_202443,26.1,30.9
20210101_202544,26.0,30.7
20210101_202644,26.0,30.4
20210101_202744,25.8,30.8
20210101_202845,25.4,31.8
20210101_202945,25.4,33.5
20210101_203045,25.4,34.3
20210101_203146,25.4,34.6
20210101_203246,25.5,34.6
20210101_203346,25.5,34.3
20210101_203447,25.5,34.1
20210101_203547,25.5,33.8
20210101_203647,25.5,33.4
20210101_203748,25.5,33.1
20210101_203848,25.5,32.8
20210101_203948,25.5,32.4
20210101_204049,25.5,32.1
20210101_204149,25.5,31.8
20210101_204249,25.4,31.5
20210101_204350,25.4,31.3
20210101_204450,25.4,30.9
20210101_204550,25.0,30.9
20210101_204651,24.9,31.3
20210101_204751,24.9,31.5
20210101_204851,24.9,31.6
20210101_204952,24.9,31.4
20210101_205052,24.9,31.3
20210101_205152,24.9,31.1
20210101_205253,24.9,30.9
20210101_205353,24.9,30.6
20210101_205453,24.9,30.4
20210101_205554,24.9,30.1
20210101_205654,24.9,29.9
20210101_205754,24.8,29.7
20210101_205855,24.8,29.5
20210101_205955,24.8,29.3
20210101_210056,24.8,29.1
20210101_210156,24.8,28.9
20210101_210256,24.8,28.7
20210101_210357,24.8,28.5
20210101_210457,24.8,28.3
20210101_210557,24.7,28.2
20210101_210658,24.7,28.0
20210101_210758,24.6,27.8
20210101_210858,24.6,27.7
20210101_210959,24.6,27.5
20210101_211059,24.6,27.4
20210101_211159,24.6,27.3
20210101_211300,24.5,27.1
20210101_211400,24.5,26.9
20210101_211500,24.4,26.8
20210101_211601,24.4,26.7
20210101_211701,24.4,26.6
20210101_211801,24.4,26.4
20210101_211901,24.3,26.3
20210101_212002,24.3,26.3
20210101_212102,24.2,26.1
20210101_212202,24.2,26.0
20210101_212303,24.2,25.9
20210101_212403,24.2,25.8
20210101_212503,24.2,25.7
20210101_212604,24.1,25.6
20210101_212704,24.1,25.5
20210101_212804,24.1,25.4
20210101_212905,24.0,25.4
20210101_213005,24.0,25.3
20210101_213105,23.9,25.2
20210101_213206,23.9,25.1
20210101_213306,23.9,25.1
20210101_213406,23.9,24.9
20210101_213507,23.8,24.9
20210101_213607,23.8,24.8
20210101_213707,23.8,24.8
20210101_213808,23.8,24.7
20210101_213908,23.7,24.6
20210101_214008,23.7,24.6
20210101_214109,23.6,24.5
20210101_214209,23.6,24.4
20210101_214309,23.6,24.4
20210101_214410,23.6,24.2
20210101_214510,23.5,24.2
20210101_214610,23.5,24.2
20210101_214711,23.4,24.1
20210101_214811,23.4,24.1
20210101_214911,23.4,24.0
20210101_215012,23.4,23.9
20210101_215112,23.3,23.9
20210101_215212,23.3,23.9
20210101_215312,23.3,23.8
20210101_215413,23.3,23.8
20210101_215513,23.3,23.7
20210101_215613,23.2,23.7
20210101_215714,23.2,23.6
20210101_215814,23.1,23.6
20210101_215914,23.1,23.6
20210101_220015,23.1,23.5
20210101_220115,23.1,23.5
20210101_220215,23.1,23.4
20210101_220316,23.0,23.4
20210101_220416,23.0,23.4
20210101_220516,22.9,23.3
20210101_220617,22.9,23.3
20210101_220717,22.9,23.3
20210101_220817,22.9,23.2
20210101_220918,22.9,23.2
20210101_221018,22.8,23.1
20210101_221118,22.8,23.1
20210101_221219,22.8,23.1
20210101_221319,22.8,23.1
20210101_221419,22.8,23.0
20210101_221520,22.8,23.0
20210101_221620,22.7,22.9
20210101_221720,22.7,22.9
20210101_221821,22.6,22.9
20210101_221921,22.6,22.9
20210101_222021,22.6,22.8
20210101_222122,22.6,22.8
20210101_222222,22.6,22.8
20210101_222322,22.5,22.8
20210101_222423,22.5,22.8
20210101_222523,22.5,22.7
20210101_222623,22.5,22.7
20210101_222724,22.4,22.6
20210101_222824,22.4,22.6
20210101_222924,22.4,22.6
20210101_223025,22.4,22.6
20210101_223125,22.4,22.6
20210101_223225,22.4,22.6
20210101_223326,22.3,22.5
20210101_223426,22.3,22.5
20210101_223526,22.3,22.4
20210101_223627,22.3,22.4
20210101_223727,22.3,22.4
20210101_223827,22.3,22.4
20210101_223928,22.2,22.4
20210101_224028,22.2,22.4
20210101_224128,22.2,22.4
20210101_224229,22.2,22.3
20210101_224329,22.1,22.3
20210101_224429,22.1,22.3
20210101_224530,22.1,22.3
20210101_224630,22.1,22.3
20210101_224730,22.1,22.3
20210101_224831,22.1,22.2
20210101_224931,22.1,22.2
20210101_225031,22.1,22.2
20210101_225132,22.0,22.2
20210101_225232,22.0,22.1
20210101_225332,22.0,22.1
20210101_225433,22.0,22.1
20210101_225533,21.9,22.1
20210101_225633,21.9,22.1
20210101_225734,21.9,22.1
20210101_225834,21.9,22.1
20210101_225934,21.9,22.1
20210101_230035,21.9,22.0
20210101_230135,21.9,22.0
20210101_230235,21.8,22.0
20210101_230336,21.8,21.9
20210101_230436,21.8,21.9
20210101_230536,21.8,21.9
20210101_230637,21.7,21.9
20210101_230737,21.7,21.9
20210101_230837,21.7,21.9
20210101_230938,21.7,21.9
20210101_231038,21.7,21.9
20210101_231138,21.7,21.9
20210101_231239,21.7,21.8
20210101_231339,21.7,21.8
20210101_231439,21.7,21.8
20210101_231540,21.7,21.8
20210101_231640,21.6,21.8
20210101_231740,21.6,21.7
20210101_231841,21.6,21.7
20210101_231941,21.6,21.7
20210101_232041,21.6,21.7
20210101_232142,21.6,21.7
20210101_232242,21.6,21.7
20210101_232342,21.6,21.7
20210101_232443,21.6,21.7
20210101_232543,21.6,21.7
20210101_232643,21.5,21.7
20210101_232744,21.5,21.7
20210101_232844,21.5,21.6
20210101_232944,21.5,21.6
20210101_233045,21.5,21.6
20210101_233145,21.4,21.6
20210101_233245,21.4,21.6
20210101_233346,21.4,21.6
20210101_233446,21.4,21.6
20210101_233546,21.4,21.6
20210101_233647,21.4,21.6
20210101_233747,21.4,21.6
20210101_233847,21.4,21.6
20210101_233948,21.4,21.5
20210101_234048,21.4,21.5
20210101_234149,21.4,21.5
20210101_234249,21.4,21.5
20210101_234349,21.3,21.5
20210101_234450,21.3,21.4
20210101_234550,21.3,21.4
20210101_234650,21.3,21.4
20210101_234751,21.3,21.4
20210101_234851,21.3,21.4
20210101_234951,21.3,21.4
20210101_235051,21.3,21.4
20210101_235152,21.3,21.4
20210101_235252,21.3,21.4
20210101_235352,21.3,21.4
20210101_235453,21.3,21.4
20210101_235553,21.2,21.4
20210101_235653,21.2,21.4
20210101_235754,21.2,21.3
20210101_235854,21.2,21.3
20210101_235954,21.2,21.3
20210102_000055,21.2,21.3
20210102_000155,21.2,21.3
20210102_000255,21.2,21.3
20210102_000356,21.1,21.3
20210102_000456,21.1,21.3
20210102_000556,21.1,21.3
20210102_000657,21.1,21.3
20210102_000757,21.1,21.3
20210102_000857,21.1,21.3
20210102_000958,21.1,21.3
20210102_001058,21.1,21.3
20210102_001158,21.1,21.3
20210102_001259,21.1,21.2
20210102_001359,21.1,21.2
20210102_001459,21.1,21.2
20210102_001600,21.1,21.2
20210102_001700,21.1,21.2
20210102_001800,21.1,21.2
20210102_001901,21.0,21.2
20210102_002001,21.0,21.2
20210102_002101,21.0,21.2
20210102_002202,21.0,21.2
20210102_002302,21.0,21.1
20210102_002402,21.0,21.1
20210102_002502,21.0,21.1
20210102_002603,20.9,21.1
20210102_002703,21.0,21.1
20210102_002803,20.9,21.1
20210102_002904,20.9,21.1
20210102_003004,20.9,21.1
20210102_003104,20.9,21.1
20210102_003205,20.9,21.1
20210102_003305,20.9,21.1
20210102_003405,20.9,21.1
20210102_003506,20.9,21.1
20210102_003606,20.9,21.1
20210102_003706,20.9,21.1
20210102_003807,20.9,21.1
20210102_003907,20.9,21.0
20210102_004007,20.9,21.0
20210102_004108,20.9,21.0
20210102_004208,20.9,21.0
20210102_004308,20.8,21.0
20210102_004409,20.8,21.0
20210102_004509,20.8,21.0
20210102_004609,20.8,21.0
20210102_004710,20.8,20.9
20210102_004810,20.8,20.9
20210102_004910,20.8,21.0
20210102_005011,20.8,21.0
20210102_005111,20.8,20.9
20210102_005211,20.8,20.9
20210102_005312,20.8,20.9
20210102_005412,20.8,20.9
20210102_005512,20.8,20.9
20210102_005613,20.8,20.9
20210102_005713,20.8,20.9
20210102_005813,20.8,20.9
20210102_005914,20.8,20.9
20210102_010014,20.8,20.9
20210102_010114,20.8,20.9
20210102_010215,20.7,20.9
20210102_010315,20.7,20.9
20210102_010415,20.7,20.9
20210102_010516,20.7,20.9
20210102_010616,20.7,20.9
20210102_010716,20.7,20.9
20210102_010817,20.7,20.8
20210102_010917,20.7,20.8
20210102_011017,20.7,20.8
20210102_011118,20.7,20.8
20210102_011218,20.6,20.8
20210102_011318,20.6,20.8
20210102_011419,20.6,20.8
20210102_011519,20.6,20.8
20210102_011619,20.6,20.8
20210102_011720,20.6,20.8
20210102_011820,20.6,20.8
20210102_011920,20.6,20.8
20210102_012021,20.6,20.8
20210102_012121,20.6,20.8
20210102_012221,20.6,20.8
20210102_012322,20.6,20.8
20210102_012422,20.6,20.8
20210102_012522,20.6,20.8
20210102_012623,20.6,20.8
20210102_012723,20.6,20.8
20210102_012823,20.6,20.8
20210102_012924,20.6,20.8
20210102_013024,20.6,20.8
20210102_013124,20.6,20.8
20210102_013225,20.6,20.7
20210102_013325,20.5,20.7
20210102_013425,20.5,20.7
20210102_013526,20.5,20.7
20210102_013626,20.5,20.7
20210102_013726,20.5,20.7
20210102_013827,20.5,20.7
20210102_013927,20.5,20.7
20210102_014027,20.5,20.7
20210102_014128,20.5,20.7
20210102_014228,20.5,20.7
20210102_014328,20.5,20.6
20210102_014429,20.4,20.6
20210102_014529,20.4,20.6
20210102_014629,20.4,20.6
20210102_014730,20.4,20.6
20210102_014830,20.4,20.6
20210102_014930,20.4,20.6
20210102_015031,20.4,20.6
20210102_015131,20.4,20.6
20210102_015231,20.4,20.6
20210102_015332,20.4,20.6
20210102_015432,20.4,20.6
20210102_015532,20.4,20.6
20210102_015633,20.4,20.6
20210102_015733,20.4,20.6
20210102_015833,20.4,20.6
20210102_015934,20.4,20.6
20210102_020034,20.4,20.6
20210102_020134,20.4,20.6
20210102_020235,20.4,20.6
20210102_020335,20.4,20.6
20210102_020435,20.4,20.6
20210102_020536,20.4,20.6
20210102_020636,20.4,20.6
20210102_020736,20.4,20.6
20210102_020837,20.4,20.6
20210102_020937,20.3,20.5
20210102_021037,20.3,20.6
20210102_021138,20.3,20.5
20210102_021238,20.3,20.5
20210102_021338,20.3,20.5
20210102_021439,20.3,20.5
20210102_021539,20.3,20.5
20210102_021639,20.3,20.5
20210102_021740,20.3,20.5
20210102_021840,20.3,20.5
20210102_021941,20.3,20.5
20210102_022041,20.3,20.5
20210102_022141,20.3,20.5
20210102_022242,20.3,20.5
20210102_022342,20.3,20.5
20210102_022442,20.3,20.5
20210102_022543,20.3,20.4
20210102_022643,20.3,20.4
20210102_022743,20.3,20.4
20210102_022843,20.3,20.4
20210102_022944,20.3,20.4
20210102_023044,20.3,20.4
20210102_023144,20.3,20.4
20210102_023245,20.3,20.4
20210102_023345,20.3,20.4
20210102_023445,20.3,20.4
20210102_023546,20.3,20.4
20210102_023646,20.3,20.4
20210102_023746,20.3,20.4
20210102_023847,20.3,20.4
20210102_023947,20.2,20.4
20210102_024047,20.2,20.4
20210102_024148,20.2,20.4
20210102_024248,20.2,20.4
20210102_024348,20.2,20.4
20210102_024449,20.2,20.4
20210102_024549,20.2,20.4
20210102_024649,20.2,20.4
20210102_024750,20.2,20.4
20210102_024850,20.2,20.4
20210102_024950,20.2,20.4
20210102_025051,20.2,20.4
20210102_025151,20.2,20.4
20210102_025251,20.2,20.4
20210102_025352,20.2,20.4
20210102_025452,20.1,20.4
20210102_025552,20.1,20.4
20210102_025653,20.1,20.3
20210102_025753,20.1,20.3
20210102_025853,20.1,20.3
20210102_025954,20.2,20.3
20210102_030054,20.1,20.3
20210102_030154,20.1,20.3
20210102_030255,20.1,20.3
20210102_030355,20.0,21.9
20210102_030455,20.1,25.9
20210102_030556,20.4,28.9
20210102_030656,20.6,30.4
20210102_030756,20.8,31.1
20210102_030857,20.9,31.3
20210102_030957,20.9,31.3
20210102_031057,21.1,31.1
20210102_031157,21.1,30.9
20210102_031258,21.2,30.6
20210102_031358,21.3,30.3
20210102_031458,21.3,29.9
20210102_031559,21.4,29.7
20210102_031659,21.4,29.4
20210102_031759,21.4,29.1
20210102_031900,21.5,28.8
20210102_032000,21.6,28.5
20210102_032100,21.6,28.3
20210102_032201,21.6,28.1
20210102_032301,21.6,27.8
20210102_032401,21.7,27.6
20210102_032502,21.7,27.4
20210102_032602,21.7,27.1
20210102_032702,21.7,26.9
20210102_032803,21.5,27.7
20210102_032903,21.2,30.4
20210102_033003,21.2,32.1
20210102_033104,21.3,32.8
20210102_033204,21.3,33.0
20210102_033304,21.4,32.9
20210102_033405,21.5,32.8
20210102_033505,21.6,32.4
20210102_033605,21.7,32.1
20210102_033706,21.7,31.7
20210102_033806,21.8,31.4
20210102_033906,21.9,31.1
20210102_034007,21.9,30.7
20210102_034107,22.1,30.4
20210102_034207,22.1,30.1
20210102_034308,22.1,29.8
20210102_034408,22.2,29.5
20210102_034508,22.3,29.3
20210102_034609,22.3,28.9
20210102_034709,22.3,28.8
20210102_034809,22.3,28.5
20210102_034910,22.4,28.3
20210102_035010,22.4,28.0
20210102_035110,22.4,27.8
20210102_035211,22.4,27.6
20210102_035311,22.4,27.4
20210102_035411,22.4,27.2
20210102_035512,22.5,27.0
20210102_035612,22.5,26.8
20210102_035712,22.5,26.7
20210102_035813,22.5,26.5
20210102_035913,22.5,26.3
20210102_040013,22.5,26.2
20210102_040114,22.5,26.0
20210102_040214,22.5,25.9
20210102_040314,22.5,25.8
20210102_040415,22.5,25.6
20210102_040515,22.5,25.4
20210102_040615,22.5,25.3
20210102_040716,22.5,25.2
20210102_040816,22.4,25.1
20210102_040916,22.1,27.0
20210102_041017,21.5,30.7
20210102_041117,21.3,31.6
20210102_041217,21.3,31.6
20210102_041318,21.3,31.5
20210102_041418,21.4,31.3
20210102_041518,21.4,31.0
20210102_041619,21.5,30.7
20210102_041719,21.6,30.4
20210102_041819,21.6,30.1
20210102_041920,21.7,29.8
20210102_042020,21.7,29.6
20210102_042120,21.8,29.3
20210102_042221,21.9,29.0
20210102_042321,21.8,29.4
20210102_042421,21.4,32.3
20210102_042522,21.4,34.1
20210102_042622,21.4,34.9
20210102_042722,21.4,35.2
20210102_042823,21.6,35.1
20210102_042923,21.7,34.8
20210102_043023,21.8,34.4
20210102_043124,21.9,34.0
20210102_043224,22.1,33.6
20210102_043324,22.1,33.2
20210102_043425,22.3,32.8
20210102_043525,22.4,32.4
20210102_043625,22.4,32.1
20210102_043726,22.6,31.7
20210102_043826,22.6,31.4
20210102_043926,22.7,31.1
20210102_044027,22.8,30.6
20210102_044127,22.2,31.4
20210102_044227,21.8,31.8
20210102_044328,21.7,31.9
20210102_044428,21.7,31.9
20210102_044529,21.7,31.7
20210102_044629,21.7,31.4
20210102_044729,21.8,31.1
20210102_044830,21.7,31.1
20210102_044930,21.5,31.6
20210102_045030,21.3,30.8
20210102_045131,21.3,30.0
20210102_045231,21.3,29.5
20210102_045331,21.4,29.1
20210102_045432,21.4,28.8
20210102_045532,21.4,28.5
20210102_045632,21.5,28.3
20210102_045733,21.6,28.1
20210102_045833,21.6,27.8
