Base time = 1609459201

Seconds,DS18x20_Temp,DHT22_Temp,DHT22_Humid
1479196,19.4,8.4,60.8
1479496,19.4,8.3,60.8
1479797,19.4,8.3,60.7
1480097,19.4,8.1,60.7
1480398,19.4,7.8,60.6
1480699,19.3,7.6,60.6
1480999,19.4,7.4,60.6
1481300,19.3,7.4,60.5
1481601,19.3,7.3,60.4
1481901,19.4,7.3,60.5
1482202,19.4,7.2,60.4
1482503,19.3,7.3,60.3
1482803,19.3,7.4,60.3
1483104,19.3,7.4,60.3
1483405,19.3,7.4,60.1
1483705,19.3,7.4,60.2
1484006,19.3,7.4,60.2
1484307,19.2,7.4,60.0
1484607,19.2,7.3,60.0
1484908,19.2,7.3,60.0
1485208,19.2,7.2,60.0
1485509,19.2,7.3,60.0
1485810,19.2,7.4,60.0
1486110,19.2,7.6,60.0
1486411,19.2,7.7,59.9
1486712,19.1,7.8,60.0
1487012,19.1,7.8,60.0
1487313,19.1,7.9,59.9
1487614,19.1,7.9,60.0
1487914,19.1,7.9,59.9
1488215,19.1,8.0,59.9
1488515,19.0,7.9,59.8
1488816,19.0,8.0,59.9
1489117,19.0,8.1,59.8
1489417,19.0,8.1,59.8
1489718,19.0,8.2,59.7
1490019,19.1,8.2,59.6
1490319,19.1,8.2,59.8
1490620,19.1,8.2,59.7
1490921,19.1,8.1,59.7
1491221,19.1,8.1,59.5
1491522,19.1,8.1,59.5
1491822,19.2,8.1,59.5
1492123,19.1,8.0,59.5
1492424,19.2,8.1,59.4
1492724,19.2,8.1,59.5
1493025,19.2,8.1,59.2
1493326,19.2,8.1,59.5
1493626,19.2,8.1,59.5
1493927,19.2,8.1,59.4
1494228,19.2,8.1,59.4
1494528,19.2,8.1,59.4
1494829,19.2,8.1,59.4
1495130,19.2,8.3,59.4
1495430,19.2,8.3,59.3
1495731,19.2,8.4,59.3
1496031,19.2,8.4,59.3
1496332,19.2,8.4,59.2
1496633,19.2,8.4,59.2
1496933,19.2,8.6,59.4
1497234,19.2,8.6,59.3
1497535,19.2,8.7,59.2
1497835,19.2,8.8,59.3
1498136,19.2,8.8,59.3
1498437,19.1,8.8,59.3
1498737,19.1,8.8,59.2
1499038,19.1,8.8,59.3
1499339,19.2,8.8,59.3
1499639,19.1,8.9,59.3
1499940,19.1,8.9,59.1
1500240,19.1,8.9,59.0
1500541,19.1,8.9,59.2
1500842,19.1,9.1,59.2
1501142,19.0,9.0,59.2
1501443,19.1,9.0,59.2
1501744,19.1,9.1,59.2
1502044,19.1,9.0,59.2
1502345,19.1,9.1,59.2
1502646,19.1,9.0,59.2
1502946,19.1,9.0,59.1
1503247,19.1,8.9,59.2
1503548,19.1,8.9,59.2
1503848,19.1,8.9,59.3
1504149,19.1,8.9,59.3
1504449,19.1,9.1,59.2
1504750,19.1,9.1,59.3
1505051,19.1,9.2,59.2
1505351,19.1,9.2,59.2
1505652,19.1,9.1,59.3
1505953,19.2,9.2,59.2
1506253,19.2,9.3,59.2
1506554,19.2,9.3,59.3
1506855,19.2,9.3,59.2
1507155,19.2,9.3,59.2
1507456,19.2,9.3,59.2
1507757,19.2,9.1,59.2
1508057,19.2,9.1,59.2
1508358,19.2,9.1,59.2
1508659,19.2,9.1,59.2
1508959,19.2,9.1,59.2
1509260,19.2,9.1,59.3
1509560,19.2,9.1,59.2
1509861,19.2,9.1,59.3
1510162,19.2,9.1,59.3
1510462,19.2,9.2,59.3
1510763,19.2,9.3,59.3
1511064,19.2,9.4,59.4
1511364,19.2,9.5,59.4
1511665,19.1,9.6,59.4
1511966,19.1,9.7,59.4
1512266,19.1,9.8,59.4
1512567,19.2,9.8,59.4
1512868,19.1,9.8,59.5
1513168,19.1,9.8,59.5
1513469,19.1,9.7,59.7
1513770,19.2,9.6,59.7
1514070,19.1,9.6,59.5
1514371,19.1,9.6,59.5
1514671,19.3,9.7,60.3
1514972,19.5,9.8,59.9
1515273,19.5,9.8,59.8
1515573,19.4,9.9,59.6
1515874,19.5,9.9,59.6
1516175,19.5,10.0,59.2
1516475,19.5,10.1,59.2
1516776,19.6,10.1,59.1
1517077,19.6,10.2,58.9
1517377,19.6,10.2,58.8
1517678,19.5,10.2,59.0
1517979,19.9,10.3,63.9
1518279,20.1,10.4,62.7
1518580,20.2,10.6,62.3
1518881,20.4,10.8,61.8
1519181,20.4,11.0,61.5
1519482,20.5,11.1,62.0
1519783,20.6,10.9,61.6
1520083,20.7,11.0,61.1
1520384,20.7,11.1,61.2
1520684,20.8,11.1,61.0
1520985,20.8,11.0,60.7
1521286,20.8,11.0,60.9
1521586,20.8,11.0,60.7
1521887,20.8,10.9,60.7
1522188,20.9,10.8,60.6
1522488,20.9,10.9,60.8
1522789,21.0,10.9,60.4
1523090,21.0,10.9,60.2
1523390,21.0,10.9,60.1
1523691,21.0,11.0,60.2
1523992,20.9,11.1,60.4
1524292,20.9,11.2,60.5
1524593,21.0,11.2,60.3
1524894,21.0,11.3,60.4
1525194,20.8,11.3,60.8
1525495,20.8,11.4,61.0
1525796,20.9,11.6,61.1
1526096,21.0,11.7,60.9
1526397,21.0,11.6,60.7
1526698,21.0,11.6,60.7
1526998,21.0,11.5,61.0
1527299,21.0,11.6,61.0
1527600,21.0,11.6,61.2
1527900,21.0,11.6,61.4
1528201,21.1,11.5,61.5
1528501,21.1,11.8,61.6
1528802,21.1,11.5,61.5
1529103,21.1,11.5,61.2
1529403,21.1,11.6,61.2
1529704,21.1,11.6,61.4
1530005,21.1,11.6,61.3
1530305,21.2,11.6,61.6
1530606,21.2,11.4,61.7
1530907,21.1,11.4,61.5
1531207,21.1,11.6,61.8
1531508,21.0,11.5,61.6
1531809,20.9,11.7,61.4
1532109,20.7,11.8,61.3
1532410,20.7,12.2,61.3
1532711,20.6,12.1,61.2
1533011,20.6,11.9,61.1
1533312,20.6,11.8,61.0
1533613,20.6,11.8,61.5
1533913,20.7,11.8,61.3
1534214,20.8,11.8,61.2
1534515,20.9,11.8,61.2
1534815,20.9,11.9,61.1
1535116,21.0,12.2,61.1
1535417,21.0,12.2,61.3
1535717,21.0,12.2,61.2
1536018,21.0,12.0,61.6
1536319,21.0,11.9,61.9
1536619,21.0,11.8,62.0
1536920,21.1,11.8,61.5
1537220,21.0,11.8,61.7
1537521,21.0,11.8,61.9
1537822,21.0,11.8,62.0
1538122,21.1,11.8,62.1
1538423,21.1,11.8,62.0
1538724,21.1,11.8,62.2
1539024,21.2,11.8,62.2
1539325,21.2,11.8,62.0
1539626,21.2,11.8,62.2
1539926,21.2,11.8,62.4
1540227,21.2,11.8,62.2
1540527,21.2,11.8,61.9
1540828,21.2,11.8,62.2
1541129,21.1,11.7,62.6
1541429,21.0,11.8,62.6
1541730,21.1,11.8,62.8
1542031,21.1,11.8,62.6
1542331,21.0,11.8,62.6
1542632,21.0,11.8,62.7
1542933,21.1,11.8,63.0
1543233,20.7,11.8,60.5
1543534,20.6,11.8,62.8
1543835,20.8,11.8,62.8
1544135,20.9,11.8,63.0
1544436,21.1,11.9,62.8
1544736,21.1,11.8,62.9
1545037,21.1,11.8,62.7
1545338,21.1,11.8,62.5
1545638,21.1,11.8,62.6
1545939,21.1,11.8,62.6
1546240,21.1,11.6,62.8
1546540,21.1,11.6,63.6
1546841,21.1,11.6,63.4
1547142,21.1,11.6,63.3
1547442,21.2,11.6,63.4
1547743,21.1,11.6,63.1
1548043,21.1,11.6,62.9
1548344,21.2,11.6,62.9
1548645,21.2,11.6,63.6
1548945,21.1,11.5,63.9
1549246,21.1,11.5,63.9
1549547,21.1,11.4,63.1
1549847,21.0,11.4,63.2
1550148,20.7,11.4,63.9
1550449,20.6,11.4,64.0
1550749,20.5,11.4,63.9
1551050,20.5,11.3,63.8
1551351,20.4,11.3,63.7
1551651,20.3,11.3,63.6
1551952,20.3,11.3,63.5
1552252,20.2,11.3,63.4
1552553,20.2,11.3,63.4
1552854,20.2,11.3,63.4
1553154,20.1,11.3,63.3
1553455,20.1,11.3,63.3
1553756,20.1,11.2,63.3
1554056,20.0,11.2,63.2
1554357,20.0,11.2,63.1
1554658,20.0,11.1,63.1
1554958,20.0,11.1,63.1
1555259,20.0,11.1,63.1
1555560,19.9,11.1,63.1
1555860,19.9,11.1,63.1
1556161,19.9,11.0,63.0
1556462,19.9,11.0,63.1
1556762,19.3,10.9,66.5
1557063,19.3,10.9,65.6
1557363,19.6,10.9,64.4
1557664,19.7,10.9,63.9
1557965,19.7,10.9,63.6
1558265,19.7,10.9,63.4
1558566,19.7,10.9,63.3
1558867,19.7,10.9,63.2
1559167,19.7,10.9,63.1
1559468,19.7,10.9,63.1
1559769,19.7,10.9,63.0
1560069,19.7,10.9,63.0
1560370,19.7,10.9,62.8
1560671,19.7,10.9,62.9
1560971,19.7,10.9,62.8
1561272,19.6,10.9,62.7
1561572,19.6,10.9,62.7
1561873,19.6,10.9,62.7
1562174,19.6,10.9,62.5
1562474,19.6,10.9,62.6
1562775,19.6,10.8,62.6
1563076,19.6,10.8,62.6
1563376,19.6,10.7,62.6
1563677,19.6,10.7,62.6
1563978,19.5,10.7,62.7
1564278,19.5,10.6,62.6
1564579,19.5,10.5,62.6
1564880,19.5,10.5,62.6
1565180,19.5,10.4,62.6
1565481,19.4,10.2,64.6
1565782,19.3,10.3,64.2
1566082,19.4,10.2,63.5
1566383,19.4,10.2,63.2
1566684,19.4,10.2,63.0
1566984,19.4,10.2,62.7
1567285,19.4,10.2,62.7
1567585,19.4,10.1,62.6
1567886,19.4,10.1,62.7
1568187,19.4,10.1,62.6
1568487,19.3,10.1,62.6
1568788,19.4,10.1,62.6
1569089,19.3,10.1,62.5
1569389,19.3,9.9,62.5
1569690,19.3,9.9,62.6
1569991,19.3,9.8,62.6
1570291,19.2,9.9,62.6
1570592,19.2,10.2,62.6
1570893,19.2,10.2,62.7
1571193,19.2,10.2,62.8
1571494,19.1,10.3,62.8
1571795,19.2,10.5,62.9
1572095,19.1,10.6,62.8
1572396,19.1,10.6,62.7
1572696,19.1,10.6,62.8
1572997,19.1,10.4,62.8
1573298,19.1,10.4,62.8
1573598,19.2,10.4,62.8
1573899,19.1,10.5,62.9
1574200,19.1,10.4,62.8
1574500,19.1,10.5,62.8
1574801,19.1,10.5,62.8
1575102,19.1,10.6,62.8
1575402,19.1,10.6,62.8
1575703,19.2,10.6,62.7
1576004,19.1,10.7,62.6
1576304,19.1,10.6,62.6
1576605,19.1,10.6,62.7
1576906,19.1,10.5,62.6
1577206,19.1,10.4,62.6
1577507,19.1,10.5,62.6
1577808,19.1,10.4,62.6
1578108,19.0,10.4,62.5
1578409,19.0,10.6,62.6
1578710,19.0,10.7,62.6
1579010,19.0,10.7,62.5
1579311,19.0,10.7,62.6
1579611,19.0,10.7,62.5
1579912,19.0,10.7,62.6
1580213,19.0,10.7,62.5
1580514,19.0,10.7,62.5
1580814,19.0,10.7,62.5
1581115,19.0,10.7,62.5
1581415,19.1,10.8,62.5
1581716,19.1,10.8,62.5
1582017,19.0,10.8,62.4
1582317,19.0,10.8,62.3
1582618,19.0,10.8,62.3
1582919,19.1,10.9,62.4
1583219,19.1,10.9,62.3
1583520,19.1,10.9,62.4
1583821,19.1,10.9,62.2
1584121,19.1,10.9,62.2
1584422,19.0,10.9,62.2
1584723,19.0,10.9,62.3
1585023,19.1,10.9,62.3
1585324,19.0,11.0,62.1
1585625,19.0,10.9,62.1
1585925,19.0,11.0,62.1
1586226,19.0,11.0,62.0
1586527,19.0,10.9,62.1
1586827,19.0,11.0,62.1
1587128,19.0,11.0,62.1
1587429,19.0,11.0,62.1
1587729,19.0,10.9,62.1
1588030,19.0,10.9,62.1
1588331,19.0,10.9,62.1
1588631,19.0,10.9,62.1
1588932,19.0,10.9,62.0
1589232,19.0,10.8,62.1
1589533,19.0,10.9,62.1
1589834,19.0,10.9,62.1
1590134,19.0,10.9,62.0
1590435,19.1,10.9,62.0
1590736,19.0,10.9,62.0
1591036,19.0,10.9,62.0
1591337,19.1,10.9,62.0
1591638,19.1,10.9,61.9
1591938,19.1,10.9,62.0
1592239,19.1,10.9,62.0
1592540,19.0,10.9,62.0
1592840,19.0,10.9,62.0
1593141,19.1,10.8,62.0
1593441,19.1,10.8,61.9
1593742,19.0,10.8,62.0
1594043,19.0,10.8,62.0
1594343,19.0,10.8,62.0
1594644,19.0,10.8,61.9
1594945,19.0,10.8,61.9
1595245,19.1,10.7,62.0
1595546,19.0,10.6,61.9
1595847,19.0,10.6,61.9
1596147,19.0,10.5,62.0
1596448,19.0,10.4,61.9
1596749,19.0,10.2,61.9
1597049,19.0,10.2,61.9
1597350,19.0,10.1,61.9
1597650,19.0,10.3,62.6
1597951,19.0,10.4,62.1
1598252,19.0,10.2,62.1
1598552,19.0,10.2,62.2
1598853,19.1,10.2,63.0
1599154,19.5,10.2,62.1
1599454,19.9,10.0,61.5
1599755,19.9,10.0,61.5
1600056,20.0,10.1,61.6
1600356,20.1,10.1,61.7
1600657,20.1,10.1,61.6
1600957,20.2,10.1,61.7
1601258,19.9,10.1,62.0
1601559,20.1,10.2,61.9
1601859,20.2,10.3,61.7
1602160,20.3,10.4,61.8
1602461,20.3,10.4,61.7
1602761,20.3,10.6,61.8
1603062,20.3,10.9,61.9
1603363,20.3,11.6,61.9
1603663,20.4,14.4,62.0
1603964,20.4,15.6,61.8
1604265,20.5,15.5,61.9
1604565,20.5,17.1,61.9
1604866,20.6,15.0,61.9
1605166,20.6,15.6,61.9
1605467,20.6,15.8,61.9
1605768,20.6,16.9,62.0
1606068,20.5,16.6,61.9
1606369,20.6,15.8,62.5
1606670,20.8,15.4,62.3
1606970,20.9,17.6,62.3
1607271,20.9,18.6,62.4
1607572,21.0,18.4,62.5
1607872,21.0,16.2,62.7
1608173,21.1,14.0,62.4
1608474,21.1,14.4,62.8
1608774,21.1,17.1,62.6
1609075,21.2,18.4,62.8
1609376,21.3,18.8,62.6
1609676,21.2,19.4,62.2
1609977,21.3,18.8,62.6
1610277,21.4,17.7,62.9
1610578,21.4,16.7,63.0
1610879,21.4,15.7,63.3
1611179,21.4,15.4,63.1
1611480,21.4,15.3,63.3
1611781,21.4,15.1,63.4
1612081,21.4,14.4,63.4
1612382,21.4,14.6,63.4
1612683,21.4,14.4,63.5
1612983,21.4,15.0,63.6
1613284,21.4,14.6,63.5
1613585,21.4,14.1,63.3
1613885,21.4,13.8,63.1
1614186,21.4,13.6,63.3
1614486,21.4,13.8,63.2
1614787,21.3,13.5,63.5
1615088,21.1,13.9,63.4
1615388,21.1,14.3,63.4
1615689,21.0,14.2,63.3
1615990,20.9,14.1,63.2
1616290,20.9,14.0,63.2
1616591,20.9,14.3,63.1
1616892,20.8,15.1,63.1
1617192,21.0,15.2,63.2
1617493,21.1,15.5,63.1
1617794,21.2,15.2,63.2
1618094,21.3,14.9,63.4
1618395,21.3,14.4,63.3
1618696,21.4,14.4,63.1
1618996,21.5,14.3,63.2
1619297,21.6,14.5,62.7
1619598,21.6,14.3,62.8
1619898,21.5,14.4,63.0
1620199,21.5,14.3,63.2
1620499,21.5,14.2,63.1
1620800,21.5,14.1,63.4
1621101,21.5,13.9,63.3
1621401,21.5,13.6,63.3
1621702,21.5,13.6,63.4
1622003,21.5,13.6,63.6
1622303,21.5,13.5,63.7
1622604,21.5,13.8,63.7
1622905,21.5,13.7,63.7
1623205,21.6,13.8,64.0
1623506,21.5,13.5,63.9
1623807,21.6,13.6,64.0
1624107,21.5,13.8,64.1
1624408,21.6,13.7,64.1
1624709,21.6,13.8,64.6
1625009,21.4,14.1,63.9
1625310,21.3,14.1,64.5
1625610,21.3,13.6,64.3
1625911,21.3,13.7,64.2
1626212,21.3,13.6,64.0
1626512,21.3,13.6,64.4
1626813,21.4,13.3,64.1
1627114,21.5,13.3,63.6
1627414,21.4,13.3,63.3
1627715,21.6,13.1,63.3
1628016,21.5,13.1,63.2
1628316,21.4,13.0,63.4
1628617,21.4,12.7,63.8
1628918,21.3,12.6,64.0
1629218,21.4,12.4,64.0
1629519,21.4,12.3,63.8
1629820,21.4,12.3,63.7
1630120,21.4,12.3,63.7
1630421,21.4,12.3,63.7
1630722,21.4,12.3,64.0
1631022,21.4,12.1,64.1
1631323,21.3,12.2,64.0
1631623,21.3,12.3,64.2
1631924,21.3,12.2,64.2
1632225,21.3,12.1,64.4
1632525,21.3,12.1,64.1
1632826,21.0,12.1,64.4
1633127,20.9,12.1,64.9
1633427,20.7,12.0,64.9
1633728,20.7,11.8,64.8
1634029,20.6,11.9,64.7
1634329,20.6,11.9,64.6
1634630,20.5,11.8,64.4
1634931,20.5,11.9,64.4
1635231,20.5,11.8,64.4
1635532,20.5,11.7,64.4
1635833,20.4,11.6,64.3
1636133,20.4,11.6,64.4
1636434,20.4,11.5,64.3
1636735,20.3,11.4,64.3
1637035,20.3,11.4,64.2
1637336,20.3,11.6,64.2
1637637,20.3,11.6,64.3
1637937,20.3,11.6,64.2
1638238,20.2,11.4,64.2
1638539,20.2,11.3,64.1
1638839,20.2,11.3,64.1
1639140,20.2,11.3,64.1
1639441,20.2,11.2,64.0
1639741,20.1,11.2,64.0
1640042,20.1,11.3,64.0
1640342,20.1,11.1,64.0
1640643,20.1,11.4,64.0
1640944,20.1,11.3,64.0
1641244,20.0,11.1,64.0
1641545,20.0,11.1,63.9
1641846,20.0,11.1,64.0
1642146,20.0,11.0,63.9
1642447,20.0,10.9,64.0
1642748,20.0,11.0,63.9
1643048,20.0,11.1,64.0
1643349,20.0,11.0,63.9
1643650,19.9,11.0,63.8
1643950,19.9,11.1,63.9
1644251,19.9,11.1,63.8
1644552,19.9,11.1,63.8
1644852,19.9,11.0,63.8
1645153,19.9,10.9,63.9
1645454,19.8,10.9,63.8
1645754,19.8,11.0,63.8
1646055,19.8,10.9,63.9
1646355,19.8,10.9,63.8
1646656,19.8,10.9,63.8
1646957,19.3,10.8,66.6
1647257,19.1,10.8,67.7
1647558,19.0,10.8,68.2
1647859,19.0,10.7,68.4
1648159,19.3,10.6,66.9
1648460,19.6,10.6,65.6
1648761,19.7,10.6,65.1
1649061,19.8,10.5,64.9
1649362,19.8,10.4,64.7
1649662,19.8,10.4,64.5
1649963,19.8,10.4,64.5
1650264,19.8,10.4,64.4
1650564,19.7,10.2,64.2
1650865,19.7,10.2,64.0
1651166,19.7,10.2,63.9
1651466,19.7,10.2,64.0
1651767,19.6,10.1,64.0
1652068,19.6,10.1,63.9
1652368,19.6,10.1,63.9
1652669,19.6,10.1,63.9
1652970,19.6,10.0,63.9
1653270,19.6,9.9,63.8
1653571,19.5,9.9,63.8
1653871,19.5,9.9,63.8
1654172,19.5,9.9,63.7
1654473,19.5,9.8,63.7
1654773,19.5,9.8,63.7
1655074,19.4,9.8,63.6
1655375,19.4,9.8,63.7
1655675,19.4,9.8,63.6
1655976,19.4,9.8,63.7
1656277,19.4,9.7,63.6
1656577,19.4,9.8,63.6
1656878,19.4,9.7,63.6
1657179,19.3,9.8,63.5
1657479,19.3,9.8,63.6
1657780,19.3,9.7,63.5
1658080,19.3,9.7,63.5
1658381,19.3,9.8,63.5
1658682,19.3,9.7,63.4
1658982,19.2,9.6,63.4
1659283,19.2,9.6,63.4
1659584,19.2,9.5,63.5
1659884,19.2,9.6,63.4
1660185,19.2,9.6,63.4
1660486,19.2,9.6,63.4
1660786,19.2,9.6,63.3
1661087,19.1,9.6,63.4
1661388,19.1,9.5,63.4
1661688,19.1,9.5,63.3
1661989,19.1,9.5,63.3
1662289,19.1,9.4,63.3
1662590,19.1,9.4,63.3
1662891,19.1,9.4,63.3
1663191,19.1,9.4,63.2
1663492,19.0,9.4,63.2
1663793,19.0,9.3,63.2
1664093,19.0,9.4,63.2
1664394,19.0,9.4,63.2
1664695,19.0,9.4,63.2
1664995,19.0,9.3,63.2
1665296,19.0,9.3,63.3
1665597,19.0,9.3,63.2
1665897,18.9,9.3,63.1
1666198,19.0,9.3,63.2
1666498,19.0,9.3,63.1
1666799,18.9,9.3,63.1
1667100,18.9,9.3,63.1
1667400,18.9,9.3,63.1
1667701,18.9,9.3,63.1
1668002,18.9,9.3,63.1
1668302,18.9,9.3,63.1
1668603,18.9,9.3,63.1
1668904,18.9,9.3,63.2
1669204,18.9,9.2,63.0
1669505,18.9,9.2,63.1
1669806,19.0,9.2,63.2
1670106,19.0,9.2,63.0
1670407,19.0,9.1,63.0
1670708,19.0,9.1,63.0
1671008,19.0,9.1,63.0
1671309,19.0,9.0,63.0
1671610,19.0,9.1,63.0
1671910,19.0,9.1,63.0
1672211,19.0,9.1,63.0
1672511,19.0,9.1,63.0
1672812,19.1,9.1,62.9
1673113,19.1,9.1,62.7
1673413,19.1,9.1,62.7
1673714,19.1,9.1,62.7
1674015,19.1,9.1,62.6
1674315,19.1,9.1,62.8
1674616,19.1,9.0,62.5
1674917,19.2,9.1,62.5
1675217,19.1,9.1,62.6
1675518,19.2,9.1,62.6
1675819,19.2,9.1,62.2
1676119,19.2,9.1,62.3
1676420,19.1,9.1,62.3
1676721,19.2,9.0,62.3
1677021,19.2,9.0,62.3
1677322,19.2,8.9,62.3
1677622,19.2,8.9,62.3
1677923,19.1,8.9,62.2
1678224,19.1,8.9,62.1
1678524,19.2,8.9,62.2
1678825,19.1,8.9,62.0
1679126,19.1,8.8,62.1
1679426,19.1,8.8,62.0
1679727,19.1,8.8,62.0
1680028,19.1,8.8,62.0
1680328,19.1,8.8,62.0
1680629,19.1,8.8,62.0
1680930,19.1,8.8,61.9
1681230,19.1,8.8,61.9
1681531,19.1,8.8,61.9
1681832,19.1,8.8,61.8
1682132,19.1,8.8,61.9
1682433,19.1,8.8,61.8
1682734,19.1,8.8,61.9
1683034,19.1,8.8,61.9
1683335,19.1,8.9,61.9
1683635,19.1,8.8,61.9
1683936,19.1,8.9,61.8
1684237,19.1,8.9,61.6
1684537,19.1,8.9,61.7
1684838,19.1,8.9,61.8
1685139,19.0,8.9,61.8
1685439,19.1,8.9,61.4
1685740,19.1,8.9,61.7
1686041,19.1,8.9,61.6
1686341,19.1,9.0,61.6
1686642,19.1,8.9,61.5
1686943,19.1,8.9,61.5
1687243,19.1,8.9,61.5
1687544,19.1,8.9,61.4
1687845,19.2,8.9,61.2
1688145,19.1,8.9,61.1
1688446,19.1,8.9,61.3
1688747,19.1,8.9,61.3
1689047,19.1,9.0,61.2
1689348,19.1,9.1,61.2
1689649,19.1,9.1,61.2
1689949,19.1,9.3,61.2
1690250,19.1,9.3,61.2
1690551,19.1,9.3,61.2
1690851,19.2,9.3,61.4
1691152,18.7,9.3,61.9
1691453,19.0,9.3,62.8
1691753,19.2,9.3,62.3
1692054,19.4,9.4,61.8
1692354,18.7,9.4,60.2
1692655,19.0,9.5,61.0
1692956,19.0,9.4,61.5
1693256,19.0,9.5,61.2
1693557,19.1,9.5,61.2
1693858,19.3,9.5,60.8
1694158,19.4,9.6,60.4
1694459,19.4,9.6,60.0
1694760,19.4,9.6,59.8
1695060,19.5,9.8,59.5
1695361,19.5,9.8,59.3
1695662,19.5,9.8,59.2
1695962,19.5,9.9,59.8
1696263,19.6,9.9,59.7
1696564,19.0,9.9,58.0
1696864,18.4,10.1,60.8
1697165,18.7,10.3,60.7
1697466,19.2,10.6,59.8
1697766,19.3,10.4,59.4
1698067,19.4,10.4,59.7
1698368,19.5,10.4,59.1
1698668,19.5,10.5,58.9
1698969,19.5,10.6,59.1
1699270,19.5,10.7,59.1
1699570,19.6,10.5,59.1
1699871,19.6,10.4,58.9
1700171,19.5,10.5,59.1
1700472,19.6,10.5,59.1
1700773,19.5,10.4,59.0
1701073,19.5,10.4,58.8
1701374,19.6,10.5,58.8
1701675,19.6,10.5,59.7
1701975,19.6,10.4,59.8
1702276,19.6,10.6,59.4
1702577,19.5,10.6,59.2
1702877,19.5,10.8,59.3
1703178,18.9,10.8,56.0
1703478,18.0,10.8,59.3
1703779,18.0,10.9,60.1
1704080,18.0,10.9,60.3
1704380,18.0,11.0,60.3
1704681,18.0,11.1,60.3
1704982,17.9,11.1,60.5
1705282,17.9,11.1,60.8
1705583,17.9,11.1,60.9
1705884,18.1,11.0,60.7
1706184,18.2,11.2,60.6
1706485,18.3,11.1,60.4
1706786,18.3,11.1,60.5
1707086,18.2,11.1,60.6
1707387,18.3,11.1,60.5
1707687,18.3,11.1,60.4
1707988,18.3,11.0,60.4
1708289,18.3,10.9,60.5
1708589,18.4,10.9,60.5
1708890,18.4,10.8,60.5
1709191,18.4,10.8,60.4
1709491,18.3,10.8,61.2
1709792,18.2,10.7,62.2
1710093,18.2,10.7,61.7
1710393,18.7,10.6,62.9
1710694,19.0,10.6,61.4
1710995,19.0,10.6,59.7
1711295,18.5,10.5,61.6
1711596,18.4,10.5,61.8
1711896,18.1,10.5,61.3
1712197,18.2,10.4,61.8
1712498,18.2,10.5,61.5
1712798,18.2,10.5,61.3
1713099,18.3,10.5,61.2
1713400,18.2,10.4,61.2
1713700,18.3,10.4,61.3
1714001,18.2,10.4,61.1
1714302,18.2,10.4,61.2
1714602,18.1,10.3,60.4
1714903,18.7,9.9,59.8
1715204,19.7,10.0,57.3
1715504,20.0,10.1,56.7
1715805,20.2,10.1,56.4
1716105,20.4,9.9,56.2
1716406,20.6,9.9,56.4
1716707,20.7,9.5,56.6
1717007,19.7,9.4,56.5
1717308,19.1,9.3,58.7
1717609,19.0,9.1,59.6
1717909,19.0,9.3,59.8
1718210,19.2,9.3,59.7
1718511,19.4,9.3,58.8
1718811,19.1,9.2,59.7
1719112,19.1,9.1,60.0
1719413,19.1,9.2,60.1
1719713,19.1,9.2,60.1
1720014,19.2,9.1,60.3
1720314,19.1,9.1,60.6
1720615,19.5,9.1,60.1
1720916,20.3,9.2,58.1
1721216,20.2,9.2,59.1
1721517,19.8,9.2,60.1
1721818,19.3,9.3,61.3
1722118,19.4,9.3,61.3
1722419,19.3,9.2,61.6
1722720,19.4,9.1,60.7
1723020,19.4,9.0,60.5
1723321,19.7,8.9,60.6
1723622,20.2,9.0,59.1
1723922,20.5,9.0,58.1
1724223,20.5,9.0,58.1
1724524,20.6,9.0,58.0
1724824,20.6,9.0,57.8
1725125,20.6,9.1,57.8
1725425,20.6,9.0,57.7
1725726,20.7,8.9,57.5
Base time = 1609459201

Seconds,DS18x20_Temp,DHT22_Temp,DHT22_Humid
1,20.5,85.0,55.2
Base time = 1609459201

Seconds,DS18x20_Temp,DHT22_Temp,DHT22_Humid
1,20.4,85.0,55.4
Base time = 1609459201

Seconds,DS18x20_Temp,DHT22_Temp,DHT22_Humid
1,20.2,85.0,56.3
